host_since,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,guests_included,extra_people,minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,instant_bookable,cancellation_policy
2013.0,1,1.0,1,0,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,18,150.0,3,10.0,2,1,0,2,27,244,7,0,moderate
2014.0,1,4.0,1,1,House,Entire home/apt,10,4.0,6.0,7.0,Real Bed,16,1475.0,12,300.0,3,1,20,46,76,319,18,0,moderate
2014.0,0,1.0,1,1,House,Entire home/apt,8,2.0,3.0,3.0,Real Bed,11,275.0,6,25.0,1,1,15,36,66,341,38,0,strict
2013.0,0,1.0,1,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,9,170.0,4,0.0,2,1,21,46,76,351,4,0,strict
2013.0,0,1.0,1,1,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,13,300.0,1,0.0,3,1,24,40,70,339,3,0,strict
2013.0,0,1.0,1,1,House,Entire home/apt,3,1.0,1.0,1.0,Real Bed,7,190.0,1,35.0,1,1,30,60,90,365,4,0,strict
2013.0,0,1.0,1,1,House,Entire home/apt,3,1.0,1.0,1.0,Real Bed,11,295.0,1,0.0,4,1,30,60,90,365,0,0,flexible
2015.0,0,1.0,1,0,House,Entire home/apt,6,1.0,3.0,3.0,Real Bed,11,400.0,6,25.0,2,1,26,49,49,63,0,0,flexible
2012.0,0,1.0,1,1,House,Entire home/apt,6,2.0,2.0,2.0,Real Bed,14,375.0,4,35.0,3,1,0,19,49,49,4,0,strict
2012.0,0,1.0,1,0,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,14,800.0,6,50.0,3,1,30,60,90,365,0,0,strict
2011.0,0,2.0,1,1,House,Entire home/apt,5,2.0,3.0,3.0,Real Bed,13,125.0,3,0.0,3,1,6,13,13,243,18,0,strict
2012.0,0,1.0,1,0,House,Entire home/apt,6,2.5,2.0,3.0,Real Bed,9,325.0,5,100.0,3,1,30,60,90,365,6,0,strict
2009.0,0,1.0,1,1,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,12,500.0,2,50.0,2,1,0,0,0,206,8,0,strict
2014.0,0,1.0,1,0,House,Entire home/apt,5,1.0,3.0,3.0,Real Bed,10,750.0,5,100.0,3,1,30,60,90,365,0,0,strict
2014.0,0,3.0,1,1,House,Entire home/apt,10,1.5,2.0,6.0,Real Bed,15,300.0,4,20.0,2,1,26,56,86,86,3,0,flexible
2012.0,0,1.0,1,0,House,Entire home/apt,10,2.0,3.0,3.0,Real Bed,16,1250.0,8,40.0,5,1,30,60,90,358,1,0,strict
2012.0,0,1.0,1,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,10,350.0,4,0.0,2,1,28,36,36,278,17,0,strict
2013.0,0,1.0,1,1,House,Entire home/apt,8,2.0,2.0,2.0,Real Bed,10,750.0,0,0.0,1,1,30,60,90,365,0,0,flexible
2012.0,0,1.0,1,0,House,Entire home/apt,5,1.0,2.0,3.0,Real Bed,12,805.0,1,0.0,4,1,30,60,90,365,2,0,strict
2013.0,0,1.0,1,1,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,19,390.0,4,55.0,3,1,0,0,0,248,1,0,strict
2011.0,1,2.0,1,1,House,Entire home/apt,6,1.0,2.0,3.0,Real Bed,15,245.0,4,25.0,2,1,15,42,72,347,50,0,strict
2013.0,0,1.0,1,0,House,Entire home/apt,4,1.0,1.0,3.0,Real Bed,8,295.0,3,50.0,3,1,30,60,90,365,0,0,moderate
2013.0,1,2.0,1,1,House,Entire home/apt,3,1.0,1.0,1.0,Real Bed,13,190.0,2,50.0,5,1,27,57,87,362,7,0,strict
2012.0,1,2.0,1,1,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,12,600.0,1,0.0,4,1,0,0,0,13,1,0,moderate
2013.0,0,1.0,1,1,House,Entire home/apt,3,1.0,2.0,3.0,Real Bed,1,150.0,1,0.0,7,1,26,56,86,361,0,0,strict
2013.0,0,1.0,1,1,House,Entire home/apt,6,2.0,3.0,6.0,Real Bed,16,875.0,6,0.0,4,1,0,0,0,227,2,0,strict
2013.0,0,1.0,1,0,House,Entire home/apt,6,1.0,2.0,2.0,Real Bed,10,409.0,4,100.0,3,1,30,60,90,365,2,0,strict
2013.0,0,1.0,1,1,House,Entire home/apt,7,1.0,2.0,4.0,Real Bed,11,275.0,4,25.0,3,1,25,55,85,360,27,0,strict
2013.0,0,1.0,1,1,House,Entire home/apt,10,2.5,3.0,3.0,Real Bed,14,849.0,8,0.0,1,1,28,58,88,357,13,0,strict
2011.0,1,4.0,1,1,House,Entire home/apt,8,2.0,3.0,4.0,Real Bed,16,500.0,8,500.0,3,1,14,44,74,341,46,0,strict
2011.0,0,21.0,1,1,House,Private room,2,2.0,1.0,1.0,Real Bed,17,80.0,2,10.0,1,1,26,56,86,361,24,1,moderate
2013.0,1,21.0,1,1,House,Entire home/apt,14,2.5,3.0,7.0,Real Bed,19,295.0,7,50.0,2,1,27,52,82,355,19,0,strict
2014.0,0,2.0,1,1,Bungalow,Entire home/apt,2,1.0,0.0,1.0,Real Bed,10,230.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2012.0,0,1.0,1,1,House,Entire home/apt,6,2.0,3.0,5.0,Real Bed,15,340.0,5,60.0,3,1,29,59,89,352,20,0,strict
2014.0,0,2.0,1,1,House,Entire home/apt,6,4.0,6.0,14.0,Real Bed,15,1200.0,1,0.0,1,1,23,53,81,341,8,0,strict
2012.0,0,1.0,1,0,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,15,295.0,4,25.0,2,1,30,60,90,365,52,0,strict
2012.0,0,1.0,1,1,House,Entire home/apt,6,2.5,3.0,2.0,Real Bed,16,990.0,4,200.0,2,1,30,60,90,365,1,0,moderate
2011.0,0,1.0,1,1,House,Entire home/apt,4,1.0,3.0,2.0,Real Bed,13,249.0,1,0.0,2,1,29,59,89,364,2,0,moderate
2014.0,0,1.0,1,0,House,Entire home/apt,5,1.0,3.0,3.0,Real Bed,5,250.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2012.0,0,1.0,1,1,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,8,99.0,2,25.0,2,1,28,58,88,363,9,0,strict
2013.0,0,1.0,1,1,House,Entire home/apt,6,2.5,3.0,2.0,Real Bed,16,220.0,5,50.0,2,1,28,58,88,363,6,0,strict
2012.0,0,1.0,1,1,House,Entire home/apt,8,2.5,3.0,3.0,Real Bed,11,2500.0,6,100.0,5,1,0,0,0,12,2,0,strict
2014.0,0,5.0,1,1,House,Entire home/apt,8,2.0,3.0,4.0,Real Bed,18,140.0,5,25.0,1,1,17,37,67,151,9,0,moderate
2013.0,0,2.0,1,1,House,Entire home/apt,8,2.0,3.0,5.0,Real Bed,15,450.0,6,50.0,2,1,17,26,32,93,1,0,strict
2013.0,0,1.0,1,0,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,11,500.0,1,0.0,3,1,30,60,90,365,0,0,strict
2014.0,0,1.0,1,0,House,Entire home/apt,6,1.0,2.0,3.0,Real Bed,13,200.0,1,0.0,3,1,0,0,0,230,1,0,strict
2013.0,0,1.0,1,1,Loft,Entire home/apt,3,1.0,1.0,1.0,Real Bed,8,105.0,2,75.0,1,1,23,51,81,346,32,0,moderate
2012.0,0,1.0,1,1,House,Entire home/apt,8,2.5,3.0,4.0,Real Bed,15,500.0,1,0.0,2,1,29,59,89,364,3,0,moderate
2013.0,0,1.0,1,0,House,Private room,2,1.0,1.0,1.0,Real Bed,10,75.0,1,0.0,1,1,28,58,88,360,2,1,flexible
2012.0,1,4.0,1,1,House,Private room,2,2.5,1.0,1.0,Real Bed,8,155.0,2,0.0,2,1,18,45,75,340,14,0,strict
2013.0,1,2.0,1,1,House,Entire home/apt,7,2.0,3.0,3.0,Real Bed,17,290.0,4,20.0,3,1,22,22,22,89,7,0,strict
2013.0,0,1.0,1,1,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,10,500.0,6,50.0,1,1,6,6,6,144,3,0,flexible
2012.0,0,1.0,1,1,House,Entire home/apt,7,2.0,3.0,4.0,Real Bed,22,450.0,1,0.0,2,1,30,60,90,365,7,0,moderate
2015.0,0,1.0,1,1,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,17,170.0,4,0.0,4,1,29,59,89,364,4,0,strict
2014.0,0,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,12,75.0,2,0.0,1,1,19,49,79,354,3,0,flexible
2014.0,0,3.0,1,1,House,Entire home/apt,11,1.5,2.0,4.0,Real Bed,18,350.0,6,20.0,2,1,23,53,83,83,7,0,moderate
2014.0,1,4.0,1,1,House,Entire home/apt,10,2.5,3.0,4.0,Real Bed,16,1000.0,8,50.0,1,1,0,0,0,245,0,0,strict
2013.0,0,1.0,1,1,House,Entire home/apt,10,2.0,3.0,4.0,Real Bed,18,350.0,6,50.0,1,1,5,8,8,232,6,0,strict
2013.0,0,2.0,1,1,House,Entire home/apt,6,1.0,2.0,3.0,Real Bed,10,550.0,6,50.0,3,1,29,59,89,364,1,0,moderate
2011.0,0,6.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,13,64.0,1,0.0,1,1,19,49,79,349,28,0,strict
2011.0,0,4.0,1,1,House,Entire home/apt,12,2.5,2.0,8.0,Real Bed,16,150.0,4,50.0,2,1,30,60,90,365,7,0,strict
2012.0,0,2.0,1,1,House,Entire home/apt,10,3.0,5.0,6.0,Real Bed,12,500.0,8,50.0,2,1,30,60,90,365,1,0,strict
2011.0,0,4.0,1,1,House,Entire home/apt,11,2.5,3.0,11.0,Real Bed,15,1000.0,12,40.0,1,1,30,60,90,365,4,0,strict
2013.0,0,1.0,1,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,17,165.0,4,45.0,3,1,28,58,88,88,5,0,moderate
2012.0,0,1.0,1,0,House,Entire home/apt,8,2.5,2.0,4.0,Real Bed,16,200.0,4,25.0,2,1,21,47,77,338,17,0,strict
2011.0,0,6.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,11,59.0,1,0.0,1,1,25,55,81,352,57,0,strict
2012.0,1,2.0,1,1,House,Entire home/apt,10,2.0,3.0,4.0,Real Bed,18,599.0,6,90.0,2,1,24,52,79,351,13,0,strict
2011.0,0,1.0,1,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,20,80.0,2,30.0,1,1,22,52,82,350,15,0,moderate
2013.0,0,1.0,1,0,House,Entire home/apt,4,1.0,2.0,1.0,Real Bed,15,175.0,2,0.0,3,1,30,60,90,365,4,0,moderate
2014.0,0,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,15,95.0,1,0.0,1,1,20,50,80,355,6,0,flexible
2014.0,0,1.0,1,1,House,Entire home/apt,4,2.5,2.0,4.0,Real Bed,17,700.0,6,0.0,2,1,0,0,0,75,1,0,moderate
2013.0,0,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,11,135.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2013.0,0,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Airbed,9,295.0,1,0.0,1,1,0,0,0,233,0,0,flexible
2012.0,0,3.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,16,105.0,1,0.0,1,1,8,8,8,8,0,0,moderate
2013.0,1,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,15,65.0,1,0.0,1,1,0,0,0,219,25,0,moderate
2009.0,0,1.0,1,0,House,Entire home/apt,6,1.5,3.0,2.0,Real Bed,10,205.0,4,40.0,2,1,30,60,90,365,1,0,strict
2011.0,0,1.0,1,1,House,Entire home/apt,10,2.5,3.0,3.0,Real Bed,10,400.0,1,0.0,3,1,30,60,90,365,2,0,strict
2015.0,0,1.0,1,1,House,Private room,2,1.5,1.0,3.0,Real Bed,14,80.0,2,25.0,1,1,2,2,2,14,2,0,moderate
2013.0,0,2.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,12,110.0,0,0.0,1,1,0,3,33,33,1,0,strict
2012.0,0,1.0,1,1,House,Entire home/apt,5,2.5,2.0,2.0,Real Bed,12,750.0,6,0.0,2,1,30,60,90,365,0,0,moderate
2013.0,1,2.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,14,100.0,2,0.0,1,1,28,58,88,363,34,0,strict
2013.0,0,1.0,1,0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,17,200.0,1,0.0,2,1,0,0,0,27,0,0,flexible
2012.0,1,4.0,1,1,House,Private room,2,1.5,1.0,1.0,Real Bed,13,155.0,2,0.0,2,1,20,47,76,344,8,0,strict
2013.0,0,1.0,1,0,House,Entire home/apt,6,2.0,2.0,2.0,Real Bed,14,300.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2012.0,0,1.0,1,0,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,15,225.0,1,0.0,2,1,0,24,54,329,5,0,strict
2010.0,0,1.0,1,1,House,Entire home/apt,5,2.0,3.0,3.0,Real Bed,16,400.0,5,85.0,2,1,6,36,66,341,0,0,strict
2013.0,0,1.0,1,1,House,Entire home/apt,8,2.5,3.0,5.0,Real Bed,19,500.0,4,100.0,3,1,30,60,90,365,4,0,strict
2010.0,0,1.0,1,1,House,Entire home/apt,8,2.0,2.0,3.0,Real Bed,9,245.0,5,25.0,3,1,30,60,90,365,9,0,moderate
2015.0,0,1.0,1,0,House,Private room,2,1.0,1.0,1.0,Real Bed,1,80.0,1,0.0,1,1,12,22,39,314,0,0,flexible
2015.0,0,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,8,150.0,1,0.0,1,1,0,0,0,223,0,0,flexible
2012.0,0,2.0,1,1,House,Entire home/apt,7,2.0,2.0,3.0,Real Bed,11,165.0,4,0.0,2,1,11,18,48,323,11,0,strict
2015.0,0,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,8,275.0,1,0.0,1,1,0,0,0,225,0,0,flexible
2015.0,0,1.0,1,0,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,10,200.0,1,0.0,1,1,29,59,89,364,1,0,flexible
2014.0,0,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,15,65.0,1,0.0,1,1,0,0,0,217,1,0,flexible
2013.0,0,1.0,1,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,17,127.0,1,0.0,3,1,19,49,79,276,67,0,moderate
2014.0,0,1.0,1,0,House,Private room,2,1.0,1.0,1.0,Real Bed,12,200.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2014.0,0,1.0,1,0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,7,450.0,1,0.0,1,1,18,48,78,353,0,0,flexible
2014.0,0,1.0,1,0,House,Private room,3,1.0,1.0,1.0,Real Bed,12,120.0,1,0.0,1,1,28,58,88,363,1,0,strict
2015.0,0,1.0,1,0,House,Private room,2,1.0,1.0,1.0,Real Bed,11,200.0,1,0.0,1,1,0,0,0,242,0,0,flexible
2011.0,0,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,12,65.0,1,0.0,2,1,13,43,73,348,2,0,moderate
2012.0,1,4.0,1,1,House,Private room,2,2.5,1.0,1.0,Real Bed,9,135.0,2,0.0,2,1,21,48,77,351,13,0,strict
2013.0,0,3.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,10,75.0,1,25.0,1,1,30,60,90,365,1,0,flexible
2012.0,0,1.0,1,1,House,Private room,2,2.0,1.0,1.0,Real Bed,9,150.0,1,50.0,1,1,0,0,0,0,6,0,flexible
2015.0,1,1.0,1,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,12,170.0,4,100.0,2,1,11,30,60,144,25,1,moderate
2014.0,0,1.0,1,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,20,158.0,2,40.0,1,1,28,58,88,363,1,0,flexible
2013.0,0,1.0,1,1,House,Private room,2,4.0,1.0,1.0,Real Bed,13,50.0,1,10.0,2,1,0,11,36,36,8,0,strict
2011.0,0,7.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,15,75.0,0,0.0,2,1,13,43,73,337,202,1,flexible
2014.0,0,1.0,1,1,House,Entire home/apt,6,2.5,2.0,2.0,Real Bed,16,999.0,1,0.0,2,1,0,0,0,0,0,0,strict
2014.0,1,4.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,16,125.0,1,0.0,1,1,14,44,74,349,10,0,strict
2013.0,0,1.0,1,1,Condominium,Private room,2,1.5,1.0,1.0,Real Bed,12,70.0,2,50.0,2,1,23,53,83,346,3,0,flexible
2012.0,0,2.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,19,75.0,1,10.0,1,1,2,20,45,310,64,0,moderate
2014.0,0,1.0,1,0,Apartment,Private room,2,1.0,1.0,1.0,Futon,11,99.0,2,50.0,2,1,0,0,0,254,2,0,flexible
2015.0,0,1.0,1,1,House,Entire home/apt,6,1.0,2.0,3.0,Real Bed,13,95.0,2,25.0,2,1,22,47,47,297,40,0,strict
2012.0,0,2.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,12,100.0,2,40.0,1,1,28,58,88,363,10,0,moderate
2012.0,0,3.0,1,1,House,Private room,2,2.0,1.0,1.0,Real Bed,20,87.0,0,15.0,1,1,20,37,37,37,65,0,flexible
2015.0,0,2.0,1,0,House,Entire home/apt,8,2.5,3.0,3.0,Real Bed,16,322.0,1,0.0,2,1,21,48,71,346,0,1,strict
2013.0,0,2.0,1,0,Loft,Private room,3,1.0,1.0,1.0,Real Bed,3,450.0,2,50.0,1,1,30,60,90,365,0,0,flexible
2012.0,1,4.0,1,1,House,Entire home/apt,6,2.5,2.0,3.0,Real Bed,23,143.0,1,0.0,7,1,6,34,64,339,0,0,flexible
2014.0,1,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,10,75.0,2,50.0,2,1,0,0,16,170,34,0,moderate
2010.0,0,1.0,1,0,House,Entire home/apt,10,2.5,3.0,6.0,Real Bed,15,500.0,4,20.0,3,1,8,38,68,270,1,0,strict
2013.0,0,4.0,1,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,8,50.0,1,0.0,1,1,22,39,39,310,10,0,flexible
2014.0,0,1.0,1,1,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,14,179.0,2,50.0,2,1,16,44,44,307,43,1,strict
2014.0,0,1.0,1,1,House,Entire home/apt,8,2.5,3.0,3.0,Real Bed,17,500.0,6,50.0,2,1,29,59,89,364,0,0,moderate
2014.0,0,1.0,1,1,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,19,150.0,1,0.0,2,1,0,0,0,0,4,0,strict
2012.0,0,1.0,1,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,17,850.0,4,0.0,2,1,0,0,0,240,3,0,strict
2014.0,0,1.0,1,1,House,Entire home/apt,7,2.0,3.0,3.0,Real Bed,14,175.0,1,0.0,2,1,4,4,4,20,8,1,moderate
2012.0,1,6.0,1,1,House,Entire home/apt,8,1.5,2.0,6.0,Real Bed,15,149.0,2,25.0,2,1,0,0,20,288,101,0,strict
2013.0,0,1.0,1,1,House,Entire home/apt,6,2.5,3.0,2.0,Real Bed,14,400.0,1,0.0,1,1,6,6,6,39,0,0,moderate
2012.0,1,1.0,1,1,House,Entire home/apt,8,2.0,2.0,5.0,Real Bed,15,450.0,4,25.0,2,1,29,59,89,364,37,0,strict
2013.0,0,3.0,1,1,House,Private room,2,2.0,1.0,1.0,Real Bed,1,56.0,1,10.0,1,1,30,60,90,365,2,0,flexible
2013.0,0,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,15,35.0,1,0.0,1,1,5,5,5,222,6,0,strict
2012.0,1,12.0,1,1,House,Entire home/apt,12,2.5,3.0,10.0,Real Bed,30,399.0,1,0.0,1,1,16,42,71,325,51,0,strict
2013.0,0,2.0,1,1,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,4,300.0,4,50.0,3,1,29,59,89,364,1,0,moderate
2012.0,1,3.0,1,1,Other,Entire home/apt,4,1.0,1.0,1.0,Real Bed,16,110.0,2,25.0,1,1,11,32,59,334,31,0,strict
2012.0,0,1.0,1,0,House,Entire home/apt,2,1.5,2.0,2.0,Real Bed,11,250.0,1,0.0,1,1,0,3,33,308,4,0,strict
2014.0,0,1.0,1,0,House,Private room,2,1.5,1.0,1.0,Futon,16,60.0,0,0.0,1,1,29,59,89,364,34,0,flexible
2015.0,0,1.0,1,0,House,Entire home/apt,4,1.0,2.0,3.0,Real Bed,13,387.0,1,0.0,2,1,29,59,89,364,3,0,flexible
2014.0,0,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,16,45.0,0,0.0,1,1,29,59,89,364,12,0,flexible
2011.0,1,1.0,1,1,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,11,235.0,1,0.0,1,1,27,57,87,349,16,0,strict
2013.0,1,1.0,1,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,15,135.0,4,20.0,2,1,11,29,59,330,82,0,moderate
2014.0,0,14.0,1,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,11,177.0,1,0.0,2,1,28,58,88,363,0,0,flexible
2012.0,0,1.0,1,1,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,15,300.0,1,0.0,3,1,10,21,21,125,4,0,strict
2015.0,0,1.0,1,0,House,Entire home/apt,6,1.0,1.0,4.0,Real Bed,1,300.0,1,0.0,3,1,30,60,90,365,0,0,strict
2013.0,0,1.0,1,1,Loft,Entire home/apt,2,1.0,0.0,1.0,Real Bed,7,100.0,2,25.0,2,1,0,0,4,68,103,0,flexible
2012.0,0,2.0,1,1,House,Entire home/apt,8,1.5,3.0,3.0,Real Bed,14,150.0,2,50.0,1,1,5,16,16,233,4,0,strict
2012.0,1,1.0,1,1,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,12,139.0,1,0.0,1,1,1,1,1,1,211,0,flexible
2015.0,1,5.0,1,1,House,Entire home/apt,6,1.0,3.0,3.0,Real Bed,17,196.0,6,25.0,1,1,22,52,82,169,4,1,strict
2012.0,0,1.0,1,1,House,Entire home/apt,6,2.0,2.0,3.0,Real Bed,14,200.0,4,25.0,1,1,0,0,0,3,11,0,strict
2013.0,0,1.0,1,1,House,Entire home/apt,5,1.0,2.0,1.0,Real Bed,11,100.0,1,0.0,3,1,6,8,8,35,2,1,flexible
2014.0,0,1.0,1,1,House,Entire home/apt,6,1.5,2.0,2.0,Real Bed,20,222.0,4,15.0,2,1,17,39,69,155,32,1,strict
2013.0,0,1.0,1,1,House,Entire home/apt,3,1.0,1.0,1.0,Real Bed,12,175.0,1,0.0,1,1,10,13,43,318,8,0,strict
2012.0,0,1.0,1,1,House,Entire home/apt,8,2.5,3.0,6.0,Real Bed,17,450.0,4,80.0,2,1,22,36,66,341,29,0,strict
2012.0,0,1.0,1,1,House,Entire home/apt,4,2.0,3.0,2.0,Real Bed,11,900.0,1,0.0,3,1,0,0,0,217,0,0,strict
2015.0,0,1.0,1,1,House,Entire home/apt,6,1.0,2.0,3.0,Real Bed,15,299.0,6,30.0,2,1,0,0,0,236,0,0,strict
2015.0,0,1.0,1,1,House,Private room,2,2.5,1.0,1.0,Real Bed,14,95.0,2,0.0,1,1,29,51,81,349,3,0,strict
2015.0,0,1.0,1,1,House,Entire home/apt,11,2.5,3.0,9.0,Real Bed,16,145.0,4,50.0,2,1,17,44,71,346,11,0,strict
2012.0,0,2.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,19,90.0,1,10.0,1,1,24,54,84,342,9,0,flexible
2012.0,1,12.0,1,1,House,Private room,8,1.0,1.0,6.0,Real Bed,31,399.0,1,0.0,1,1,30,60,90,365,2,0,strict
2014.0,0,1.0,1,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,9,120.0,2,50.0,1,1,27,54,54,54,4,0,strict
2014.0,0,1.0,1,1,House,Entire home/apt,10,2.0,5.0,6.0,Real Bed,11,625.0,1,0.0,1,1,29,59,89,358,3,0,strict
2012.0,0,1.0,1,1,House,Entire home/apt,6,2.0,3.0,2.0,Real Bed,14,800.0,1,0.0,1,1,30,60,90,365,1,0,strict
2013.0,0,11.0,1,1,House,Entire home/apt,10,2.0,4.0,5.0,Real Bed,13,349.0,2,10.0,1,1,5,29,54,322,8,1,strict
2014.0,0,1.0,1,0,House,Entire home/apt,4,1.0,1.0,1.0,Real Bed,14,150.0,2,25.0,2,1,29,59,85,336,21,0,strict
2009.0,0,1.0,1,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,11,95.0,2,50.0,2,1,9,24,44,294,314,0,strict
2011.0,0,1.0,1,1,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,15,345.0,1,0.0,1,1,0,0,0,241,1,0,flexible
2012.0,0,1.0,1,1,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,9,750.0,1,0.0,3,1,0,5,35,310,2,0,strict
2015.0,0,1.0,1,0,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,8,159.0,2,10.0,2,1,28,52,72,253,1,0,moderate
2011.0,0,4.0,1,1,House,Entire home/apt,6,1.0,0.0,2.0,Real Bed,18,250.0,1,0.0,1,1,29,59,89,364,3,0,strict
2013.0,0,1.0,1,1,Loft,Entire home/apt,4,1.0,1.0,2.0,Real Bed,21,300.0,1,0.0,2,1,0,0,0,127,3,0,strict
2014.0,1,1.0,1,1,House,Entire home/apt,3,1.0,1.0,1.0,Real Bed,14,120.0,3,0.0,1,1,25,55,85,360,24,0,strict
2014.0,0,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,6,275.0,1,0.0,2,1,30,60,90,365,0,0,flexible
2011.0,0,1.0,1,0,House,Private room,1,1.0,1.0,1.0,Real Bed,17,500.0,1,0.0,1,1,0,0,0,19,0,0,flexible
2013.0,0,339.0,1,1,House,Entire home/apt,6,2.0,2.0,2.0,Real Bed,14,179.0,1,0.0,2,1,11,37,64,331,8,0,strict
2011.0,0,1.0,1,0,House,Entire home/apt,6,1.0,2.0,3.0,Real Bed,17,500.0,4,100.0,3,1,28,58,88,88,3,0,strict
2013.0,0,2.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,5,99.0,1,0.0,3,1,22,52,82,357,8,0,moderate
2014.0,0,1.0,1,0,Loft,Entire home/apt,4,1.0,1.0,2.0,Real Bed,12,439.0,1,0.0,9,1,30,60,90,365,1,0,strict
2013.0,0,1.0,1,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,13,200.0,4,50.0,1,1,8,30,60,335,2,0,flexible
2011.0,0,1.0,1,1,House,Entire home/apt,7,1.0,4.0,4.0,Real Bed,11,280.0,5,0.0,3,1,0,0,0,126,5,1,strict
2013.0,0,1.0,1,1,Apartment,Entire home/apt,4,1.0,0.0,1.0,Real Bed,10,250.0,2,25.0,2,1,30,60,90,361,2,0,strict
2011.0,0,1.0,1,1,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,13,175.0,1,0.0,1,1,17,47,77,352,10,0,strict
2012.0,0,1.0,1,1,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,16,400.0,1,0.0,1,1,28,58,88,363,4,0,strict
2013.0,0,11.0,1,1,House,Entire home/apt,6,1.0,3.0,3.0,Real Bed,16,179.0,2,10.0,1,1,9,32,58,330,11,1,strict
2015.0,0,1.0,1,0,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,10,189.0,1,15.0,2,1,19,49,79,169,7,0,strict
